"Year","DEC Region","County","Town","Waterbody","Date","Number","Species Name","Size (inches )"
"2026","6","Jefferson","Watertown","Black River","May - first week","3,900","Brown Trout","9 - 10 inches"
"2026","6","Jefferson","Watertown, Rutland","Jacobs Creek","May - first week","460","Brook Trout","9 - 10 inches"
"2026","6","Herkimer","Webb","Fourth Lake","Spring","9,570","Rainbow Trout","8 inches"
"2026","6","Herkimer","webb","Moss Lake","Spring","550","Brook Trout","8 inches"
"2026","6","Herkimer","Webb","Nicks Lake","May","1,800","Brown Trout","8 inches"
"2026","6","Herkimer","Webb","Old Forge Pond","April","730","Rainbow Trout","8 inches"
"2026","6","Herkimer","Webb","Quiver Pond","April - third week","330","Brook Trout","8 inches"
"2026","6","Herkimer","Webb","Sunday Creek","May - second week","740","Brook Trout","9 - 10 inches"
"2026","6","Herkimer","Webb","Third Lake","May","1,870","Rainbow Trout","8 inches"
"2026","6","Herkimer","Webb","Twitchell Lake","May","2,200","Brook Trout","8 inches"
"2026","6","Oneida","Western","Mohawk River","May - first week","210","Brown Trout","12 -15 inches"
"2026","6","Oneida","Western","Mohawk River","May - first week","1,830","Brown Trout","9 - 10 inches"
"2026","6","Oneida","Western, Ava","Lansing Kill","April - third week","100","Brown Trout","12 -15 inches"
"2026","6","Oneida","Western, Ava","Lansing Kill","April - third week","860","Brown Trout","9 - 10 inches"
"2026","6","Oneida","Whitestown","Sauquoit Creek","April - second week","20","Brown Trout","12 -15 inches"
"2026","6","Oneida","Whitestown","Sauquoit Creek","April - second week","160","Brown Trout","9 - 10 inches"
"2026","6","Jefferson","Wilna","Black Creek West Branch","May - first week","780","Brook Trout","9 - 10 inches"
"2026","6","Jefferson","Wilna, Philadelphia","Black Creek","May - first week","500","Brown Trout","12 -15 inches"
"2026","6","Jefferson","Wilna, Philadelphia","Black Creek","May - first week","4,170","Brown Trout","9 - 10 inches"
"2026","6","Jefferson","Worth","South Sandy Creek","May - first week","510","Brook Trout","9 - 10 inches"
"2026","7","Oswego","Albion","Reese's Pond","May","110","Brook Trout","8 inches"
"2026","7","Cayuga","Auburn","Owasco Outlet","April - fourth week","90","Brown Trout","12 -15 inches"
"2026","7","Cayuga","Auburn","Owasco Outlet","April - fourth week","740","Brown Trout","9 - 10 inches"
"2026","7","Tioga","Barton","Cayuta Creek","March - fourth week","180","Brown Trout","12 -15 inches"
"2026","7","Tioga","Barton","Cayuta Creek","March - fourth week","1,480","Brown Trout","9 - 10 inches"
"2026","7","Tioga","Berkshire, Richford","Owego Creek East Branch","March - fourth week","120","Brown Trout","12 -15 inches"
"2026","7","Tioga","Berkshire, Richford","Owego Creek East Branch","March - fourth week","1,070","Brown Trout","9 - 10 inches"
"2026","7","Madison","Brookfield","Beaver Creek","April - second week","50","Brown Trout","12 -15 inches"
"2026","7","Madison","Brookfield","Beaver Creek","April - second week","400","Brown Trout","9 - 10 inches"
"2026","7","Cayuga","Brutus","North Brook","April - third week","100","Brown Trout","12 -15 inches"
"2026","7","Cayuga","Brutus","North Brook","April - third week","910","Brown Trout","9 - 10 inches"
"2026","7","Tioga","Candor","Catatonk Creek","April - second week","60","Brown Trout","12 -15 inches"
"2026","7","Tioga","Candor","Catatonk Creek","April - second week","530","Brown Trout","9 - 10 inches"
"2026","7","Madison","Cazenovia","Chittenango Creek","April - first week","20","Brown Trout","12 -15 inches"
"2026","7","Madison","Cazenovia","Chittenango Creek","April - first week","160","Brown Trout","9 - 10 inches"
"2026","7","Madison","Cazenovia","Chittenango Creek","April - second week","20","Brown Trout","12 -15 inches"
"2026","7","Madison","Cazenovia","Chittenango Creek","April - second week","160","Brown Trout","9 - 10 inches"
"2026","7","Madison","Cazenovia","Chittenango Greek","April - first week","10","Brown Trout","12 -15 inches"
"2026","7","Madison","Cazenovia","Chittenango Greek","April - first week","80","Brown Trout","9 - 10 inches"
"2026","7","Broome","Chenango","Little Choconut 2e","Spring","210","Rainbow Trout","8 inches"
"2026","7","Cortland","Cincinnatus","Otselic River","April - first week","10","Brown Trout","12 -15 inches"
"2026","7","Cortland","Cincinnatus","Otselic River","April - first week","80","Brown Trout","9 - 10 inches"
"2026","7","Cortland","Cincinnatus","Otselic River","March - fourth week","210","Brown Trout","12 -15 inches"
"2026","7","Cortland","Cincinnatus","Otselic River","March - fourth week","1,720","Brown Trout","9 - 10 inches"
"2026","7","Cortland","Cortlandville","Tioughnioga River East Branch","April - third week","110","Brown Trout","12 -15 inches"
"2026","7","Cortland","Cortlandville","Tioughnioga River East Branch","April - third week","980","Brown Trout","9 - 10 inches"
"2026","7","Cortland","Cuyler","Tioughnioga River East Branch","April - third week","10","Brown Trout","12 -15 inches"
"2026","7","Cortland","Cuyler","Tioughnioga River East Branch","April - third week","80","Brown Trout","9 - 10 inches"
"2026","7","Tompkins","Dryden","Virgil Creek","April - fourth week","50","Brown Trout","12 -15 inches"
"2026","7","Tompkins","Dryden","Virgil Creek","April - fourth week","390","Brown Trout","9 - 10 inches"
"2026","7","Madison","Eaton","Chenango River","April - first week","110","Brown Trout","12 -15 inches"
"2026","7","Madison","Eaton","Chenango River","April - first week","1,000","Brown Trout","9 - 10 inches"
"2026","7","Madison","Eaton","Eaton Reservoir","Spring","1,800","Brown Trout","8 inches"
"2026","7","Madison","Eaton","Upper Lelands Pond","May","1,530","Brown Trout","8 inches"
"2026","7","Tompkins","Enfield","Enfield Creek, T4","April - third week","10","Brown Trout","12 -15 inches"
"2026","7","Tompkins","Enfield","Enfield Creek, T4","April - third week","80","Brown Trout","9 - 10 inches"
"2026","7","Tompkins","Enfield","Enfield Creek","April - third week","50","Brown Trout","12 -15 inches"
"2026","7","Tompkins","Enfield","Enfield Creek","April - third week","440","Brown Trout","9 - 10 inches"
"2026","7","Madison","Fenner","Chittenango Creek","April - first week","260","Brown Trout","12 -15 inches"
"2026","7","Madison","Fenner","Chittenango Creek","April - first week","2,130","Brown Trout","9 - 10 inches"
"2026","7","Madison","Fenner","Chittenango Creek","April - third week","260","Brown Trout","12 -15 inches"
"2026","7","Madison","Fenner","Chittenango Creek","April - third week","2,130","Brown Trout","9 - 10 inches"
"2026","7","Madison","Fenner","Chittenango Creek","May - first week","260","Brown Trout","12 -15 inches"
"2026","7","Madison","Fenner","Chittenango Creek","May - first week","2,130","Brown Trout","9 - 10 inches"
"2026","7","Madison","Fenner","Chittenango Creek","May - third week","260","Brown Trout","12 -15 inches"
"2026","7","Madison","Fenner","Chittenango Creek","May - third week","2,130","Brown Trout","9 - 10 inches"
"2026","7","Broome","Fenton","Chenango Lake","April","3,120","Rainbow Trout","8 inches"
"2026","7","Broome","Fenton","Chenango Lake","March","5,300","Rainbow Trout","8 inches"
"2026","7","Broome","Fenton","Chenango Lake","May","3,120","Rainbow Trout","8 inches"
"2026","7","Chenango","Greene","Genegantslet Creek","April - first week","250","Brown Trout","12 -15 inches"
"2026","7","Chenango","Greene","Genegantslet Creek","April - first week","2,060","Brown Trout","9 - 10 inches"
"2026","7","Tompkins","Groton","Fall Creek","April - second week","280","Brown Trout","12 -15 inches"
"2026","7","Tompkins","Groton","Fall Creek","April - second week","2,290","Brown Trout","9 - 10 inches"
"2026","7","Chenango","Guilford","Guilford Lake","April","230","Brown Trout","12 -15 inches"
"2026","7","Chenango","Guilford","Guilford Lake","Spring","1,870","Rainbow Trout","8 inches"
"2026","7","Madison","Hamilton","Payne Brook","April - second week","40","Brown Trout","12 -15 inches"
"2026","7","Madison","Hamilton","Payne Brook","April - second week","350","Brown Trout","9 - 10 inches"
"2026","7","Madison","Hamilton","Sangerfield River","April - second week","50","Brown Trout","12 -15 inches"
"2026","7","Madison","Hamilton","Sangerfield River","April - second week","400","Brown Trout","9 - 10 inches"
"2026","7","Cortland","Homer","Casterline Pond","Mid April","290","Brown Trout","12 -15 inches"
"2026","7","Cortland","Homer","Casterline Pond","Mid April","940","Rainbow Trout","8 inches"
"2026","7","Cortland","Homer","Durkee Park Pond","Mid April","60","Brown Trout","12 -15 inches"
"2026","7","Cortland","Homer","Durkee Park Pond","Mid April","230","Brown Trout","8 inches"
"2026","7","Cortland","Homer","Durkee Park Pond","Mid April","520","Rainbow Trout","8 inches"
"2026","7","Cortland","Homer","Tioughnioga River East Branch","April - third week","180","Brown Trout","12 -15 inches"
"2026","7","Cortland","Homer","Tioughnioga River East Branch","April - third week","1,540","Brown Trout","9 - 10 inches"
"2026","7","Cortland","Homer","Tioughnioga River - West Branch","April - second week","230","Brown Trout","12 -15 inches"
"2026","7","Cortland","Homer","Tioughnioga River - West Branch","April - second week","1,990","Brown Trout","9 - 10 inches"
"2026","7","Tompkins","Ithaca (C)","Cayuga Inlet","Spring","12,500","Rainbow Trout","8 inches"
"2026","7","Tompkins","Ithaca (C)","Enfield Creek","Spring","12,500","Rainbow Trout","8 inches"
"2026","7","Tompkins","Ithaca (T)","Cayuga Lake","April","18,020","Brown Trout","8 inches"
"2026","7","Tompkins","Lansing","Salmon Creek","Spring","10,000","Rainbow Trout","8 inches"
"2026","7","Madison","Lebanon","Chenango River","April - first week","20","Brown Trout","12 -15 inches"
"2026","7","Madison","Lebanon","Chenango River","April - first week","160","Brown Trout","9 - 10 inches"
"2026","7","Madison","Lebanon","Lebanon Reservoir","Spring","2,080","Rainbow Trout","8 inches"
"2026","7","Cayuga","Ledyard","Cayuga Lake","April","9,010","Brown Trout","8 inches"
"2026","7","Broome","Lisle","Dudley Creek","March - third week","40","Brown Trout","12 -15 inches"
"2026","7","Broome","Lisle","Dudley Creek","March - third week","320","Brown Trout","9 - 10 inches"
"2026","7","Broome","Lisle","Nanticoke Lake","May","2,390","Rainbow Trout","8 inches"
"2026","7","Cayuga","Locke","Owasco Inlet","Mid April","3,290","Brown Trout","9 - 10 inches"
"2026","7","Broome","Maine","Nanticoke Creek East Branch","March - third week","20","Brown Trout","12 -15 inches"
"2026","7","Broome","Maine","Nanticoke Creek East Branch","March - third week","170","Brown Trout","9 - 10 inches"
"2026","7","Broome","Maine","Nanticoke 7a","April","620","Rainbow Trout","8 inches"
"2026","7","Broome","Maine","Nanticoke Creek","March - third week","260","Brown Trout","12 -15 inches"
"2026","7","Broome","Maine","Nanticoke Creek","March - third week","2,200","Brown Trout","9 - 10 inches"
"2026","7","Chenango","Mcdonough","Bowman Lake","April","1,660","Rainbow Trout","8 inches"
"2026","7","Chenango","Mcdonough","Bowman Lake","Spring","770","Brook Trout","8 inches"
"2026","7","Oswego","Mexico","Lake Ontario","Mid May","48,650","Brown Trout","8 inches"
"2026","7","Chenango","N. Norwich","Jeffrey Pond","May","1,210","Brook Trout","8 inches"
"2026","7","Broome","Nanticoke","Greenwood Lake","April","2,080","Rainbow Trout","8 inches"
"2026","7","Chenango","New Berlin","Mill Brook Reservoir","April","170","Brown Trout","12 -15 inches"
"2026","7","Chenango","New Berlin","Mill Brook Reservoir","April","2,080","Rainbow Trout","8 inches"
"2026","7","Tioga","Newark Valley, Owego","Owego Creek East Branch","March - third week","70","Brown Trout","12 -15 inches"
"2026","7","Tioga","Newark Valley, Owego","Owego Creek East Branch","March - third week","550","Brown Trout","9 - 10 inches"
"2026","7","Oswego","Orwell","Lighthouse Hill Reservoir","May","4,470","Rainbow Trout","8 inches"
"2026","7","Oswego","Oswego (C)","Lake Ontario","Mid May","37,100","Brown Trout","8 inches"
"2026","7","Chenango","Otselic","Otselic River","March - fourth week","740","Brown Trout","12 -15 inches"
"2026","7","Chenango","Otselic","Otselic River","March - fourth week","6,360","Brown Trout","9 - 10 inches"
"2026","7","Chenango","Pharsalia","Pharsalia Y Pond","Spring","110","Brook Trout","8 inches"
"2026","7","Cortland","Preble","Little York Lake","April - third week","4,050","Brown Trout","8 inches"
"2026","7","Oswego","Redfield","Salmon River North Branch","May - first week","330","Brown Trout","12 -15 inches"
"2026","7","Oswego","Redfield","Salmon River North Branch","May - first week","2,700","Brown Trout","9 - 10 inches"
"2026","7","Oswego","Redfield","Redfield Sportsmen's Pond","May","220","Brook Trout","8 inches"
"2026","7","Oswego","Redfield","Salmon River","May - first week","120","Brown Trout","12 -15 inches"
"2026","7","Oswego","Redfield","Salmon River","May - first week","950","Brown Trout","9 - 10 inches"
"2026","7","Tioga","Richford","Tri-county Pond","May","210","Rainbow Trout","8 inches"
"2026","7","Tioga","Richford","Owego Creek - West Branch","March - third week","240","Brown Trout","12 -15 inches"
"2026","7","Tioga","Richford","Owego Creek - West Branch","March - third week","1,960","Brown Trout","9 - 10 inches"
"2026","7","Broome","Sanford","Arctic Lake","Spring","2,600","Rainbow Trout","8 inches"
"2026","7","Broome","Sanford","Oquaga Creek","April - first week","260","Brown Trout","12 -15 inches"
"2026","7","Broome","Sanford","Oquaga Creek","April - first week","2,290","Brown Trout","9 - 10 inches"
"2026","7","Broome","Sanford","Palmers Pond","Spring","210","Rainbow Trout","8 inches"
"2026","7","Cayuga","Scipio","Owasco Lake","May","9,010","Brown Trout","8 inches"
"2026","7","Cayuga","Scipio","Owasco Lake","May","5,000","Rainbow Trout","8 inches"
"2026","7","Madison","Smithfield","Oneida Creek","April - second week","50","Brown Trout","12 -15 inches"
"2026","7","Madison","Smithfield","Oneida Creek","April - second week","460","Brown Trout","9 - 10 inches"
"2026","7","Chenango","Smithville","Genegantslet Creek","April - first week","80","Brown Trout","12 -15 inches"
"2026","7","Chenango","Smithville","Genegantslet Creek","April - first week","700","Brown Trout","9 - 10 inches"
"2026","7","Onondaga","Spafford","Skaneateles Lake","Mid May","15,000","Rainbow Trout","8 inches"
"2026","7","Cayuga","Sterling","Lake Ontario","Mid May","32,860","Brown Trout","8 inches"
"2026","7","Madison","Sullivan","Chittenango Creek","April - first week","80","Brown Trout","12 -15 inches"
"2026","7","Madison","Sullivan","Chittenango Creek","April - first week","640","Brown Trout","9 - 10 inches"
"2026","7","Madison","Sullivan","Chittenango Creek","April - third week","80","Brown Trout","12 -15 inches"
"2026","7","Madison","Sullivan","Chittenango Creek","April - third week","640","Brown Trout","9 - 10 inches"
"2026","7","Madison","Sullivan","Chittenango Creek","May - first week","80","Brown Trout","12 -15 inches"
"2026","7","Madison","Sullivan","Chittenango Creek","May - first week","640","Brown Trout","9 - 10 inches"
"2026","7","Madison","Sullivan","Chittenango Creek","May - third week","80","Brown Trout","12 -15 inches"
"2026","7","Madison","Sullivan","Chittenango Creek","May - third week","640","Brown Trout","9 - 10 inches"
"2026","7","Cayuga","Summer Hill","Fall Creek","April - third week","1,440","Brook Trout","9 - 10 inches"
"2026","7","Tioga","Tioga, Owego","Owego Creek","March - third week","380","Brown Trout","12 -15 inches"
"2026","7","Tioga","Tioga, Owego","Owego Creek","March - third week","3,150","Brown Trout","9 - 10 inches"
"2026","7","Cortland","Truxton","Tioughnioga River East Branch","April - third week","220","Brown Trout","12 -15 inches"
"2026","7","Cortland","Truxton","Tioughnioga River East Branch","April - third week","1,880","Brown Trout","9 - 10 inches"
"2026","7","Broome","Union","Finch Hollow Site 1 (Overbrook)","April","1,040","Rainbow Trout","8 inches"
"2026","7","Broome","Union","Nanticoke Creek","March - third week","110","Brown Trout","12 -15 inches"
"2026","7","Broome","Union","Nanticoke Creek","March - third week","890","Brown Trout","9 - 10 inches"
"2026","7","Broome","Union","Patterson Pond (#1)","April","830","Rainbow Trout","8 inches"
"2026","7","Oswego","Williamstown","Fish Creek - West Branch","May - first week","120","Brown Trout","12 -15 inches"
"2026","7","Oswego","Williamstown","Fish Creek - West Branch","May - first week","990","Brown Trout","9 - 10 inches"
"2026","8","Steuben","Avoca","Cohocton River","April - first week","400","Brown Trout","12 -15 inches"
"2026","8","Steuben","Avoca","Cohocton River","April - first week","3,290","Brown Trout","9 - 10 inches"
"2026","8","Steuben","Avoca","Cohocton River","April - third week","400","Brown Trout","12 -15 inches"
"2026","8","Steuben","Avoca","Cohocton River","April - third week","3,290","Brown Trout","9 - 10 inches"
"2026","8","Steuben","Avoca","Cohocton River","March - third week","400","Brown Trout","12 -15 inches"
"2026","8","Steuben","Avoca","Cohocton River","March - third week","3,290","Brown Trout","9 - 10 inches"
"2026","8","Steuben","Avoca","Cohocton River","May - first week","400","Brown Trout","12 -15 inches"
"2026","8","Steuben","Avoca","Cohocton River","May - first week","3,290","Brown Trout","9 - 10 inches"
"2026","8","Genesee","Batavia","Dewitt Pond","March - April","580","Brown Trout","12 -15 inches"
"2026","8","Steuben","Bath, Urbana","Cold Brook","Spring","2,500","Rainbow Trout","8 inches"
"2026","8","Chemung","Big Flats","Sing Sing Creek","March - fourth week","40","Brown Trout","12 -15 inches"
"2026","8","Chemung","Big Flats","Sing Sing Creek","March - fourth week","320","Brown Trout","9 - 10 inches"
"2026","8","Steuben","Campbell","Meads Creek","March - fourth week","110","Brown Trout","12 -15 inches"
"2026","8","Steuben","Campbell","Meads Creek","March - fourth week","910","Brown Trout","9 - 10 inches"
"2026","8","Ontario","Canadice","Canadice Lake","Spring","4,500","Brown Trout","8 inches"
"2026","8","Ontario","Canandaigua (T)","Canandaigua Lake","Spring","7,210","Brown Trout","8 inches"
"2026","8","Orleans","Carlton","Lake Ontario","May","37,100","Brown Trout","8 inches"
"2026","8","Schuyler","Catherine","Cayuta Creek","April - fourth week","170","Brown Trout","12 -15 inches"
"2026","8","Schuyler","Catherine","Cayuta Creek","April - fourth week","1,450","Brown Trout","9 - 10 inches"
"2026","8","Schuyler","Catherine","Cayuta Creek","April - second week","170","Brown Trout","12 -15 inches"
"2026","8","Schuyler","Catherine","Cayuta Creek","April - second week","1,450","Brown Trout","9 - 10 inches"
"2026","8","Schuyler","Catherine","Cayuta Creek","March - fourth week","190","Brown Trout","12 -15 inches"
"2026","8","Schuyler","Catherine","Cayuta Creek","March - fourth week","1,610","Brown Trout","9 - 10 inches"
"2026","8","Schuyler","Catherine","Cayuta Creek","May - second week","170","Brown Trout","12 -15 inches"
"2026","8","Schuyler","Catherine","Cayuta Creek","May - second week","1,450","Brown Trout","9 - 10 inches"
"2026","8","Steuben","Catlin","Post Creek","March - fourth week","60","Brown Trout","12 -15 inches"
"2026","8","Steuben","Catlin","Post Creek","March - fourth week","510","Brown Trout","9 - 10 inches"
"2026","8","Chemung","Elmira","Eldridge Lake","April","1,040","Rainbow Trout","8 inches"
"2026","8","Chemung","Elmira","Eldridge Lake","March - April","170","Brown Trout","12 -15 inches"
"2026","8","Chemung","Elmira","Eldridge Lake","May","520","Rainbow Trout","8 inches"
"2026","8","Chemung","Erin","Park Station Pond","April","520","Brown Trout","12 -15 inches"
"2026","8","Chemung","Erin","Park Station Pond","April","1,910","Rainbow Trout","8 inches"
"2026","8","Seneca","Fayette","Canoga Creek","April - second week","330","Brook Trout","9 - 10 inches"
"2026","8","Monroe","Greece","Lake Ontario","May","49,400","Brown Trout","8 inches"
"2026","8","Steuben","Greenwood","Bennett Creek","April - first week","30","Brown Trout","12 -15 inches"
"2026","8","Steuben","Greenwood","Bennett Creek","April - first week","230","Brown Trout","9 - 10 inches"
"2026","8","Monroe","Hamlin","Lake Ontario","May","37,100","Brown Trout","8 inches"
"2026","8","Schuyler","Hector","Ballard Pond","Spring","620","Brook Trout","8 inches"
"2026","8","Schuyler","Hector","Foster Pond","Spring","620","Brook Trout","8 inches"
"2026","8","Schuyler","Hector","Potomac Pond","Spring","620","Brook Trout","8 inches"
"2026","8","Steuben","Hornellsville","Canacadea Creek","March - fourth week","40","Brown Trout","12 -15 inches"
"2026","8","Steuben","Hornellsville","Canacadea Creek","March - fourth week","300","Rainbow Trout","9 - 10 inches"
"2026","8","Steuben","Hornellsville","Canisteo River","March - fourth week","80","Brown Trout","12 -15 inches"
"2026","8","Steuben","Hornellsville","Canisteo River","March - fourth week","650","Brown Trout","9 - 10 inches"
"2026","8","Genesee","Le Roy","Oatka Creek","April - first week","300","Brown Trout","12 -15 inches"
"2026","8","Genesee","Le Roy","Oatka Creek","April - first week","1,760","Brown Trout","9 - 10 inches"
"2026","8","Genesee","Le Roy","Oatka Creek","April - fourth week","210","Brown Trout","12 -15 inches"
"2026","8","Genesee","Le Roy","Oatka Creek","April - fourth week","2,480","Brown Trout","9 - 10 inches"
"2026","8","Genesee","Le Roy","Oatka Creek","March - third week","210","Brown Trout","12 -15 inches"
"2026","8","Genesee","Le Roy","Oatka Creek","March - third week","1,760","Brown Trout","9 - 10 inches"
"2026","8","Genesee","Le Roy","Oatka Creek","May - second week","210","Brown Trout","12 -15 inches"
"2026","8","Genesee","Le Roy","Oatka Creek","May - second week","1,760","Brown Trout","9 - 10 inches"
"2026","8","Seneca","Lodi","Seneca Lake","Spring","22,900","Brown Trout","8 inches"
"2026","8","Ontario","Manchester","Canandaigua Outlet","March - fourth week","170","Brown Trout","12 -15 inches"
"2026","8","Ontario","Manchester","Canandaigua Outlet","March - fourth week","1,410","Brown Trout","9 - 10 inches"
"2026","8","Yates","Milo, Torrey","Keuka Lake Outlet","April - second week","170","Brown Trout","12 -15 inches"
"2026","8","Yates","Milo, Torrey","Keuka Lake Outlet","April - second week","1,430","Brown Trout","9 - 10 inches"
"2026","8","Schuyler","Montour","Catharine Creek","April - May","10,000","Rainbow Trout","8 inches"
"2026","8","Livingston","Ossian","Sugar Creek","April - first week","460","Brook Trout","9 - 10 inches"
"2026","8","Ontario","Phelps","Canandaigua Outlet","March - fourth week","250","Brown Trout","12 -15 inches"
"2026","8","Ontario","Phelps","Canandaigua Outlet","March - fourth week","2,070","Brown Trout","9 - 10 inches"
"2026","8","Wayne","Sodus","Lake Ontario","May","29,260","Brown Trout","8 inches"
"2026","8","Livingston","Springwater","Springwater Creek","May","4,000","Rainbow Trout","8 inches"
"2026","8","Chemung","Van Etten","Cayuta Creek","April - fourth week","180","Brown Trout","12 -15 inches"
"2026","8","Chemung","Van Etten","Cayuta Creek","April - fourth week","1,470","Brown Trout","9 - 10 inches"
"2026","8","Chemung","Van Etten","Cayuta Creek","April - second week","180","Brown Trout","12 -15 inches"
"2026","8","Chemung","Van Etten","Cayuta Creek","April - second week","1,470","Brown Trout","9 - 10 inches"
"2026","8","Chemung","Van Etten","Cayuta Creek","March - fourth week","180","Brown Trout","12 -15 inches"
"2026","8","Chemung","Van Etten","Cayuta Creek","March - fourth week","1,470","Brown Trout","9 - 10 inches"
"2026","8","Chemung","Van Etten","Cayuta Creek","May - second week","180","Brown Trout","12 -15 inches"
"2026","8","Chemung","Van Etten","Cayuta Creek","May - second week","1,470","Brown Trout","9 - 10 inches"
"2026","8","Monroe","Webster","Lake Ontario","May","49,290","Brown Trout","8 inches"
"2026","8","Monroe","Wheatland","Oatka Creek","April - third week","190","Brown Trout","12 -15 inches"
"2026","8","Monroe","Wheatland","Oatka Creek","April - third week","1,610","Brown Trout","9 - 10 inches"
"2026","8","Wayne","Williamson","Lake Ontario","May","21,840","Brown Trout","8 inches"
"2026","9","Cattaraugus","Allegany","Birch Run Pond #1","Early April","210","Rainbow Trout","8 inches"
"2026","9","Cattaraugus","Allegany","Five Mile Creek","April - first week","50","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Allegany","Five Mile Creek","April - first week","400","Brown Trout","9 - 10 inches"
"2026","9","Allegany","Allen","Allen Lake","April - second week","580","Brown Trout","12 -15 inches"
"2026","9","Allegany","Allen","Allen Lake","Spring","3,080","Brook Trout","8 inches"
"2026","9","Allegany","Allen","Allen Lake","Spring","2,910","Rainbow Trout","8 inches"
"2026","9","Allegany","Almond","Canacadea Creek","April - second week","40","Brown Trout","12 -15 inches"
"2026","9","Allegany","Almond","Canacadea Creek","April - second week","320","Rainbow Trout","9 - 10 inches"
"2026","9","Erie","Amherst","Ellicott Creek","March - fourth week","80","Brown Trout","12 -15 inches"
"2026","9","Erie","Amherst","Ellicott Creek","March - fourth week","660","Rainbow Trout","9 - 10 inches"
"2026","9","Allegany","Amity","Genesee River","April - first week","680","Brown Trout","12 -15 inches"
"2026","9","Allegany","Amity","Genesee River","April - first week","5,640","Brown Trout","9 - 10 inches"
"2026","9","Allegany","Amity","Genesee River","April - third week","680","Brown Trout","12 -15 inches"
"2026","9","Allegany","Amity","Genesee River","April - third week","5,540","Rainbow Trout","9 - 10 inches"
"2026","9","Allegany","Amity","Genesee River","March - third week","680","Brown Trout","12 -15 inches"
"2026","9","Allegany","Amity","Genesee River","March - third week","5,540","Rainbow Trout","9 - 10 inches"
"2026","9","Allegany","Amity","Genesee River","May - first week","680","Brown Trout","12 -15 inches"
"2026","9","Allegany","Amity","Genesee River","May - first week","5,640","Brown Trout","9 - 10 inches"
"2026","9","Allegany","Andover","Dyke Creek","March - fourth week","20","Brown Trout","12 -15 inches"
"2026","9","Allegany","Andover","Dyke Creek","March - fourth week","160","Rainbow Trout","9 - 10 inches"
"2026","9","Chautauqua","Arkwright","Canadaway Creek","April - first week","40","Brown Trout","12 -15 inches"
"2026","9","Chautauqua","Arkwright","Canadaway Creek","April - first week","320","Rainbow Trout","9 - 10 inches"
"2026","9","Cattaraugus","Ashford","Crandall Pond","Mid April","310","Rainbow Trout","8 inches"
"2026","9","Erie","Aurora","Cazenovia Creek East Branch","March - fourth week","60","Brown Trout","12 -15 inches"
"2026","9","Erie","Aurora","Cazenovia Creek East Branch","March - fourth week","480","Brown Trout","9 - 10 inches"
"2026","9","Erie","Aurora","Cazenovia Creek East Branch","March - fourth week","70","Brown Trout","12 -15 inches"
"2026","9","Erie","Aurora","Cazenovia Creek East Branch","March - fourth week","620","Brown Trout","9 - 10 inches"
"2026","9","Allegany","Bolivar","California Hollow Brook","March - third week","40","Brown Trout","12 -15 inches"
"2026","9","Allegany","Bolivar","California Hollow Brook","March - third week","380","Brown Trout","9 - 10 inches"
"2026","9","Allegany","Bolivar","Little Genesee Creek","March - third week","920","Brook Trout","9 - 10 inches"
"2026","9","Allegany","Bolivar","Little Genesee Creek","March - third week","110","Brown Trout","12 -15 inches"
"2026","9","Allegany","Bolivar","Root Creek","March - third week","30","Brown Trout","12 -15 inches"
"2026","9","Allegany","Bolivar","Root Creek","March - third week","220","Rainbow Trout","9 - 10 inches"
"2026","9","Erie","Boston","Eighteenmile Creek","March - fourth week","50","Brown Trout","12 -15 inches"
"2026","9","Erie","Boston","Eighteenmile Creek","March - fourth week","390","Brown Trout","9 - 10 inches"
"2026","9","Allegany","Burns","Canaseraga Creek","April - first week","110","Brown Trout","12 -15 inches"
"2026","9","Allegany","Burns","Canaseraga Creek","April - first week","910","Rainbow Trout","9 - 10 inches"
"2026","9","Allegany","Caneadea","Rushford Lake","Spring","1,620","Brown Trout","8 inches"
"2026","9","Allegany","Caneadea","Rushford Lake","Spring","3,950","Rainbow Trout","8 inches"
"2026","9","Erie","Clarence","Main Park Pond - Village of Clarence","Early April","310","Rainbow Trout","8 inches"
"2026","9","Allegany","Clarksville","Clarksville Town Pond","Early April","210","Rainbow Trout","8 inches"
"2026","9","Allegany","Clarksville","Dodge Creek","March - third week","130","Brown Trout","12 -15 inches"
"2026","9","Allegany","Clarksville","Dodge Creek","March - third week","1,070","Rainbow Trout","9 - 10 inches"
"2026","9","Cattaraugus","Cold Spring","Quaker Run","March - fourth week","180","Brown Trout","12 -15 inches"
"2026","9","Cattaraugus","Cold Spring","Quaker Run","March - fourth week","1,490","Rainbow Trout","9 - 10 inches"
"2026","9","Erie","Concord","Sprague Brook Park -  Foote Road Pond","Mid April","60","Brown Trout","12 -15 inches"
"2026","9","Erie","Concord","Sprague Brook Park -  Foote Road Pond","Mid April","100","Rainbow Trout","8 inches"
"2026","9","Erie","Concord","Sprague Brook Park A and B Pond","Mid April","90","Brown Trout","12 -15 inches"
"2026","9","Erie","Concord","Sprague Brook Park A and B Pond","Mid April","210","Rainbow Trout","8 inches"
"2026","9","Erie","Concord","Sprague Brook Park Veteran's Pond","Mid April","90","Brown Trout","12 -15 inches"
"2026","9","Erie","Concord","Sprague Brook Park Veteran's Pond","Mid April","210","Rainbow Trout","8 inches"
